transactionId|custId|transactionDate|productSold|unitsSold
20110506-0023339|0023339|2011-05-06|DETA100|34
20110506-0023339|0023339|2011-05-06|SUPA101|53
20110506-0023370|0023370|2011-05-06|DETA800|63
20110506-0023370|0023370|2011-05-06|SUPA101|58
20110506-0023370|0023370|2011-05-06|SUPA104|57
20110506-0023586|0023586|2011-05-06|PURA100|193
20110506-0023586|0023586|2011-05-06|SUPA102|159
20110506-0023748|0023748|2011-05-06|SUPA101|28
20110506-0023748|0023748|2011-05-06|SUPA103|20
20110506-0023824|0023824|2011-05-06|PURA100|140
20110506-0023824|0023824|2011-05-06|PURA200|123
20110507-0023339|0023339|2011-05-07|PURA100|51
20110507-0023687|0023687|2011-05-07|DETA800|190
20110507-0023687|0023687|2011-05-07|PURA100|210
20110507-0023687|0023687|2011-05-07|PURA500|216
20110507-0024010|0024010|2011-05-07|PURA100|27
20110507-0024083|0024083|2011-05-07|PURA250|138
20110507-0024083|0024083|2011-05-07|SUPA103|117
20110507-0024083|0024083|2011-05-07|SUPA104|128
20110508-0023485|0023485|2011-05-08|DETA100|40
20110508-0023485|0023485|2011-05-08|PURA100|43
20110508-0024111|0024111|2011-05-08|PURA100|192
20110508-0024111|0024111|2011-05-08|SUPA103|177
20110508-0024131|0024131|2011-05-08|PURA200|219
20110508-0024131|0024131|2011-05-08|SUPA103|178
20110508-0024131|0024131|2011-05-08|SUPA105|202
20110508-0024135|0024135|2011-05-08|DETA200|118
20110508-0024135|0024135|2011-05-08|PURA100|132
20110509-0023622|0023622|2011-05-09|PURA100|50
20110509-0023622|0023622|2011-05-09|PURA250|38
20110509-0023763|0023763|2011-05-09|DETA200|5
20110509-0023763|0023763|2011-05-09|SUPA103|8
20110509-0023799|0023799|2011-05-09|PURA100|77
20110509-0023799|0023799|2011-05-09|SUPA101|79
20110509-0023805|0023805|2011-05-09|DETA200|142
20110509-0023805|0023805|2011-05-09|SUPA101|156
20110509-0023805|0023805|2011-05-09|SUPA104|143
20110509-0024008|0024008|2011-05-09|DETA100|140
20110509-0024008|0024008|2011-05-09|PURA100|142
20110509-0024008|0024008|2011-05-09|SUPA101|155
20110509-0024051|0024051|2011-05-09|PURA200|69
20110509-0024051|0024051|2011-05-09|PURA500|82
20110509-0024051|0024051|2011-05-09|SUPA104|61
20110509-0024098|0024098|2011-05-09|PURA250|74
20110509-0024098|0024098|2011-05-09|SUPA104|72
20110509-0024098|0024098|2011-05-09|SUPA105|72
20110509-0024135|0024135|2011-05-09|DETA100|121
20110509-0024135|0024135|2011-05-09|PURA100|114
20110509-0024135|0024135|2011-05-09|SUPA104|114
20110510-0023385|0023385|2011-05-10|DETA100|51
20110510-0023385|0023385|2011-05-10|SUPA103|47
20110510-0023485|0023485|2011-05-10|DETA100|31
20110510-0023485|0023485|2011-05-10|PURA250|34
20110510-0023485|0023485|2011-05-10|PURA500|47
20110510-0023559|0023559|2011-05-10|DETA200|73
20110510-0023559|0023559|2011-05-10|PURA100|83
20110510-0023559|0023559|2011-05-10|SUPA101|91
20110510-0023579|0023579|2011-05-10|PURA100|44
20110510-0023579|0023579|2011-05-10|SUPA104|48
20110510-0023719|0023719|2011-05-10|PURA100|219
20110510-0023719|0023719|2011-05-10|PURA250|219
20110510-0023756|0023756|2011-05-10|DETA100|95
20110510-0023756|0023756|2011-05-10|SUPA101|94
20110511-0023324|0023324|2011-05-11|SUPA101|197
20110511-0023324|0023324|2011-05-11|SUPA104|203
20110511-0023326|0023326|2011-05-11|PURA250|147
20110511-0023326|0023326|2011-05-11|SUPA101|146
20110511-0023326|0023326|2011-05-11|SUPA104|119
20110511-0023382|0023382|2011-05-11|PURA100|19
20110511-0023382|0023382|2011-05-11|SUPA101|18
20110511-0023459|0023459|2011-05-11|PURA100|153
20110511-0023459|0023459|2011-05-11|PURA500|135
20110511-0023459|0023459|2011-05-11|SUPA101|150
20110511-0023535|0023535|2011-05-11|PURA100|163
20110511-0023687|0023687|2011-05-11|PURA100|264
20110511-0023687|0023687|2011-05-11|SUPA103|214
20110511-0023789|0023789|2011-05-11|SUPA101|58
20110511-0023852|0023852|2011-05-11|PURA100|193
20110511-0023891|0023891|2011-05-11|PURA100|258
20110511-0024089|0024089|2011-05-11|PURA500|134
20110511-0024089|0024089|2011-05-11|SUPA104|110
20110511-0024089|0024089|2011-05-11|SUPA105|113
20110512-0023294|0023294|2011-05-12|PURA100|196
20110512-0023324|0023324|2011-05-12|PURA100|200
20110512-0023324|0023324|2011-05-12|SUPA101|225
20110512-0023324|0023324|2011-05-12|SUPA103|194
20110512-0023385|0023385|2011-05-12|PURA250|58
20110512-0023385|0023385|2011-05-12|PURA500|57
20110512-0023753|0023753|2011-05-12|DETA800|173
20110512-0023753|0023753|2011-05-12|PURA250|214
20110512-0024093|0024093|2011-05-12|PURA100|66
20110512-0024183|0024183|2011-05-12|PURA500|54
20110512-0024183|0024183|2011-05-12|SUPA101|53
20110513-0023414|0023414|2011-05-13|PURA250|138
20110513-0023414|0023414|2011-05-13|PURA500|138
20110513-0023464|0023464|2011-05-13|SUPA101|187
20110513-0023586|0023586|2011-05-13|DETA200|205
20110513-0023586|0023586|2011-05-13|PURA250|218
20110513-0023749|0023749|2011-05-13|DETA800|139
20110513-0023749|0023749|2011-05-13|PURA500|148
20110513-0024164|0024164|2011-05-13|PURA100|159
20110514-0023550|0023550|2011-05-14|PURA100|136
20110514-0023550|0023550|2011-05-14|PURA250|133
20110514-0023619|0023619|2011-05-14|PURA100|73
20110514-0023619|0023619|2011-05-14|PURA250|70
20110514-0024003|0024003|2011-05-14|DETA200|66
20110514-0024003|0024003|2011-05-14|PURA250|62
20110515-0023411|0023411|2011-05-15|SUPA101|150
20110515-0023459|0023459|2011-05-15|PURA100|147
20110515-0023459|0023459|2011-05-15|PURA500|144
20110515-0023492|0023492|2011-05-15|PURA500|7
20110515-0023492|0023492|2011-05-15|SUPA101|6
20110515-0023560|0023560|2011-05-15|PURA200|234
20110515-0023560|0023560|2011-05-15|SUPA103|210
20110515-0023720|0023720|2011-05-15|DETA200|57
20110515-0023720|0023720|2011-05-15|PURA100|58
20110515-0023720|0023720|2011-05-15|PURA500|64
20110515-0023947|0023947|2011-05-15|SUPA101|142
20110515-0023978|0023978|2011-05-15|PURA250|21
20110515-0024183|0024183|2011-05-15|PURA500|66
20110516-0023339|0023339|2011-05-16|PURA100|53
20110516-0023438|0023438|2011-05-16|DETA200|122
20110516-0023438|0023438|2011-05-16|PURA100|117
20110516-0023468|0023468|2011-05-16|DETA200|44
20110516-0023468|0023468|2011-05-16|PURA250|46
20110516-0023586|0023586|2011-05-16|DETA800|158
20110516-0023586|0023586|2011-05-16|PURA100|215
20110516-0023586|0023586|2011-05-16|SUPA102|148
20110516-0023748|0023748|2011-05-16|SUPA101|29
20110516-0023844|0023844|2011-05-16|PURA250|200
20110516-0023844|0023844|2011-05-16|PURA500|214
20110516-0023858|0023858|2011-05-16|PURA100|107
20110516-0023858|0023858|2011-05-16|SUPA101|89
20110516-0024003|0024003|2011-05-16|DETA100|51
20110516-0024003|0024003|2011-05-16|SUPA101|61
20110516-0024003|0024003|2011-05-16|SUPA102|56
20110516-0024047|0024047|2011-05-16|PURA500|71
20110516-0024119|0024119|2011-05-16|SUPA104|211
20110516-0024242|0024242|2011-05-16|SUPA101|14
20110517-0023382|0023382|2011-05-17|PURA100|15
20110517-0023382|0023382|2011-05-17|PURA500|15
20110517-0023382|0023382|2011-05-17|SUPA101|17
20110517-0023429|0023429|2011-05-17|DETA200|163
20110517-0023485|0023485|2011-05-17|PURA100|48
20110517-0023619|0023619|2011-05-17|SUPA101|75
20110517-0023735|0023735|2011-05-17|DETA800|71
20110517-0023735|0023735|2011-05-17|PURA100|81
20110517-0023735|0023735|2011-05-17|PURA200|69
20110517-0023858|0023858|2011-05-17|DETA200|84
20110517-0023858|0023858|2011-05-17|PURA100|95
20110517-0023858|0023858|2011-05-17|SUPA101|87
20110517-0024037|0024037|2011-05-17|PURA100|44
20110517-0024037|0024037|2011-05-17|PURA500|50
20110517-0024037|0024037|2011-05-17|SUPA102|41
20110517-0024224|0024224|2011-05-17|PURA500|179
20110517-0024224|0024224|2011-05-17|SUPA101|205
20110518-0023370|0023370|2011-05-18|PURA100|70
20110518-0023380|0023380|2011-05-18|PURA100|113
20110518-0023382|0023382|2011-05-18|SUPA101|17
20110518-0023641|0023641|2011-05-18|SUPA101|13
20110518-0023719|0023719|2011-05-18|DETA800|139
20110518-0023719|0023719|2011-05-18|SUPA101|228
20110518-0023719|0023719|2011-05-18|SUPA103|144
20110518-0023897|0023897|2011-05-18|PURA100|240
20110518-0023897|0023897|2011-05-18|SUPA105|168
20110518-0024073|0024073|2011-05-18|PURA100|20
20110518-0024073|0024073|2011-05-18|PURA500|18
20110518-0024224|0024224|2011-05-18|PURA100|189
20110518-0024224|0024224|2011-05-18|PURA500|236
20110519-0023294|0023294|2011-05-19|PURA500|164
20110519-0023294|0023294|2011-05-19|SUPA101|157
20110519-0023294|0023294|2011-05-19|SUPA103|169
20110519-0023432|0023432|2011-05-19|DETA200|118
20110519-0023432|0023432|2011-05-19|PURA500|136
20110519-0023432|0023432|2011-05-19|SUPA103|115
20110519-0023687|0023687|2011-05-19|PURA500|244
20110519-0024037|0024037|2011-05-19|PURA100|55
20110519-0024119|0024119|2011-05-19|DETA200|172
20110519-0024181|0024181|2011-05-19|PURA100|11
20110519-0024181|0024181|2011-05-19|PURA200|12
20110519-0024181|0024181|2011-05-19|SUPA101|12
20110519-0024186|0024186|2011-05-19|DETA800|14
20110519-0024186|0024186|2011-05-19|SUPA104|14
20110520-0023395|0023395|2011-05-20|PURA100|178
20110520-0023395|0023395|2011-05-20|PURA500|204
20110520-0023548|0023548|2011-05-20|PURA100|8
20110520-0023548|0023548|2011-05-20|SUPA101|7
20110521-0023294|0023294|2011-05-21|PURA500|195
20110521-0023339|0023339|2011-05-21|PURA100|47
20110521-0023339|0023339|2011-05-21|PURA500|50
20110521-0023339|0023339|2011-05-21|SUPA101|45
20110521-0023438|0023438|2011-05-21|PURA250|123
20110521-0023438|0023438|2011-05-21|SUPA104|112
20110521-0023720|0023720|2011-05-21|DETA800|59
20110521-0023720|0023720|2011-05-21|SUPA105|60
20110521-0023896|0023896|2011-05-21|SUPA101|4
20110522-0023370|0023370|2011-05-22|DETA800|48
20110522-0023370|0023370|2011-05-22|SUPA102|51
20110522-0023496|0023496|2011-05-22|PURA250|188
20110522-0023496|0023496|2011-05-22|SUPA104|151
20110522-0023618|0023618|2011-05-22|PURA100|97
20110522-0023618|0023618|2011-05-22|PURA250|109
20110522-0023618|0023618|2011-05-22|SUPA105|101
20110522-0023719|0023719|2011-05-22|DETA100|193
20110522-0023719|0023719|2011-05-22|PURA100|188
20110522-0023719|0023719|2011-05-22|SUPA103|191
20110522-0023991|0023991|2011-05-22|PURA250|70
20110522-0023991|0023991|2011-05-22|SUPA101|68
20110522-0024111|0024111|2011-05-22|PURA100|205
20110522-0024111|0024111|2011-05-22|PURA250|179
20110522-0024111|0024111|2011-05-22|SUPA101|189
20110523-0023582|0023582|2011-05-23|DETA200|151
20110523-0023582|0023582|2011-05-23|PURA250|176
20110523-0023582|0023582|2011-05-23|SUPA101|169
20110523-0023869|0023869|2011-05-23|DETA800|42
20110523-0023869|0023869|2011-05-23|PURA200|50
20110523-0023869|0023869|2011-05-23|PURA250|44
20110523-0024013|0024013|2011-05-23|DETA800|72
20110524-0023641|0023641|2011-05-24|DETA100|12
20110524-0023641|0023641|2011-05-24|DETA200|8
20110524-0023641|0023641|2011-05-24|SUPA105|7
20110524-0023824|0023824|2011-05-24|SUPA102|109
20110524-0023824|0023824|2011-05-24|SUPA104|125
20110524-0023824|0023824|2011-05-24|SUPA105|121
20110524-0023868|0023868|2011-05-24|DETA200|149
20110524-0023953|0023953|2011-05-24|PURA100|227
20110524-0023968|0023968|2011-05-24|DETA100|161
20110524-0023968|0023968|2011-05-24|SUPA105|171
20110524-0024047|0024047|2011-05-24|SUPA101|55
20110524-0024047|0024047|2011-05-24|SUPA104|63
20110525-0023323|0023323|2011-05-25|PURA250|164
20110525-0023504|0023504|2011-05-25|DETA200|94
20110525-0023504|0023504|2011-05-25|PURA500|90
20110525-0023504|0023504|2011-05-25|SUPA104|80
20110525-0023572|0023572|2011-05-25|DETA800|79
20110525-0023572|0023572|2011-05-25|SUPA105|69
20110525-0023896|0023896|2011-05-25|DETA800|4
20110525-0024071|0024071|2011-05-25|PURA200|38
20110526-0023294|0023294|2011-05-26|PURA500|190
20110526-0023294|0023294|2011-05-26|SUPA101|171
20110526-0023294|0023294|2011-05-26|SUPA104|176
20110526-0023323|0023323|2011-05-26|PURA100|171
20110526-0023323|0023323|2011-05-26|SUPA101|161
20110526-0023323|0023323|2011-05-26|SUPA105|144
20110526-0023370|0023370|2011-05-26|PURA100|77
20110526-0023472|0023472|2011-05-26|PURA250|224
20110526-0023472|0023472|2011-05-26|PURA500|262
20110526-0023871|0023871|2011-05-26|PURA100|160
20110526-0023871|0023871|2011-05-26|PURA250|167
20110526-0023871|0023871|2011-05-26|SUPA104|166
20110526-0024114|0024114|2011-05-26|DETA100|194
20110526-0024114|0024114|2011-05-26|PURA500|205
20110526-0024217|0024217|2011-05-26|PURA100|149
20110526-0024217|0024217|2011-05-26|SUPA104|152
20110527-0023324|0023324|2011-05-27|DETA100|205
20110527-0023324|0023324|2011-05-27|SUPA101|171
20110527-0023339|0023339|2011-05-27|DETA200|47
20110527-0023339|0023339|2011-05-27|PURA100|45
20110527-0023339|0023339|2011-05-27|SUPA101|44
20110527-0023485|0023485|2011-05-27|SUPA102|38
20110527-0023748|0023748|2011-05-27|DETA200|25
20110527-0023748|0023748|2011-05-27|PURA200|25
20110527-0023748|0023748|2011-05-27|SUPA104|25
20110527-0023896|0023896|2011-05-27|PURA100|4
20110528-0023363|0023363|2011-05-28|PURA250|207
20110528-0023363|0023363|2011-05-28|PURA500|215
20110528-0023474|0023474|2011-05-28|PURA100|56
20110528-0023474|0023474|2011-05-28|PURA250|56
20110528-0023474|0023474|2011-05-28|SUPA101|60
20110528-0023488|0023488|2011-05-28|PURA100|101
20110528-0023488|0023488|2011-05-28|SUPA102|94
20110528-0023548|0023548|2011-05-28|PURA200|7
20110528-0023548|0023548|2011-05-28|SUPA104|6
20110528-0023953|0023953|2011-05-28|PURA100|182
20110528-0023968|0023968|2011-05-28|DETA800|219
20110528-0023968|0023968|2011-05-28|PURA100|279
20110528-0024135|0024135|2011-05-28|DETA100|114
20110528-0024135|0024135|2011-05-28|PURA250|114
20110528-0024135|0024135|2011-05-28|SUPA104|99
20110528-0024224|0024224|2011-05-28|DETA800|177
20110528-0024224|0024224|2011-05-28|PURA500|202
20110529-0023351|0023351|2011-05-29|DETA100|169
20110529-0023351|0023351|2011-05-29|PURA100|167
20110529-0023351|0023351|2011-05-29|PURA500|159
20110529-0023922|0023922|2011-05-29|PURA200|180
20110529-0023922|0023922|2011-05-29|SUPA101|178
20110530-0023411|0023411|2011-05-30|PURA500|169
20110530-0023690|0023690|2011-05-30|DETA800|79
20110530-0023690|0023690|2011-05-30|SUPA101|111
20110530-0023735|0023735|2011-05-30|PURA100|84
20110530-0023782|0023782|2011-05-30|PURA200|180
20110530-0023919|0023919|2011-05-30|PURA100|164
20110530-0023919|0023919|2011-05-30|SUPA101|150
20110530-0024135|0024135|2011-05-30|DETA100|98
20110530-0024135|0024135|2011-05-30|DETA200|105
20110530-0024135|0024135|2011-05-30|SUPA101|134
20110531-0023321|0023321|2011-05-31|PURA500|226
20110531-0023321|0023321|2011-05-31|SUPA105|203
20110531-0023442|0023442|2011-05-31|PURA500|114
20110531-0023501|0023501|2011-05-31|PURA100|252
20110531-0023501|0023501|2011-05-31|PURA250|254
20110531-0023501|0023501|2011-05-31|SUPA103|225
20110531-0023720|0023720|2011-05-31|DETA800|57
20110531-0023752|0023752|2011-05-31|PURA500|106
20110531-0023752|0023752|2011-05-31|SUPA104|112
20110531-0023752|0023752|2011-05-31|SUPA105|85
20110531-0023859|0023859|2011-05-31|DETA200|208
20110531-0023859|0023859|2011-05-31|PURA100|211
20110531-0023859|0023859|2011-05-31|SUPA101|224
20110531-0023980|0023980|2011-05-31|PURA100|48
20110601-0023459|0023459|2011-06-01|PURA250|155
20110601-0023459|0023459|2011-06-01|SUPA101|148
20110601-0023488|0023488|2011-06-01|DETA800|149
20110601-0023789|0023789|2011-06-01|DETA100|48
20110601-0023789|0023789|2011-06-01|DETA200|52
20110601-0023953|0023953|2011-06-01|DETA100|180
20110601-0023953|0023953|2011-06-01|DETA800|176
20110601-0023953|0023953|2011-06-01|PURA500|206
20110601-0024135|0024135|2011-06-01|PURA250|107
20110601-0024135|0024135|2011-06-01|SUPA102|108
20110601-0024135|0024135|2011-06-01|SUPA104|107
20110601-0024224|0024224|2011-06-01|DETA200|185
20110601-0024224|0024224|2011-06-01|PURA250|224
20110601-0024224|0024224|2011-06-01|PURA500|212
20110602-0024116|0024116|2011-06-02|PURA250|149
20110603-0023382|0023382|2011-06-03|PURA100|19
20110603-0023610|0023610|2011-06-03|SUPA101|166
20110603-0023631|0023631|2011-06-03|PURA100|84
20110603-0023698|0023698|2011-06-03|PURA500|103
20110603-0023698|0023698|2011-06-03|SUPA101|105
20110603-0023698|0023698|2011-06-03|SUPA104|93
20110603-0023710|0023710|2011-06-03|DETA200|10
20110603-0023710|0023710|2011-06-03|SUPA105|10
20110603-0023720|0023720|2011-06-03|SUPA101|72
20110603-0023818|0023818|2011-06-03|DETA200|102
20110603-0023818|0023818|2011-06-03|PURA100|125
20110603-0024087|0024087|2011-06-03|DETA200|49
20110603-0024087|0024087|2011-06-03|PURA250|56
20110603-0024087|0024087|2011-06-03|SUPA104|46
20110603-0024168|0024168|2011-06-03|PURA250|112
20110603-0024168|0024168|2011-06-03|SUPA101|114
20110603-0024168|0024168|2011-06-03|SUPA104|111
20110604-0023274|0023274|2011-06-04|PURA100|147
20110604-0023274|0023274|2011-06-04|SUPA101|169
20110604-0023274|0023274|2011-06-04|SUPA104|167
20110604-0023324|0023324|2011-06-04|PURA100|218
20110604-0023324|0023324|2011-06-04|SUPA101|215
20110604-0023452|0023452|2011-06-04|PURA200|190
20110604-0023687|0023687|2011-06-04|DETA100|217
20110604-0023687|0023687|2011-06-04|PURA250|216
20110604-0023710|0023710|2011-06-04|PURA100|13
20110604-0023861|0023861|2011-06-04|SUPA101|10
20110604-0023861|0023861|2011-06-04|SUPA103|9
20110604-0023861|0023861|2011-06-04|SUPA104|9
20110604-0024093|0024093|2011-06-04|PURA100|73
20110604-0024093|0024093|2011-06-04|PURA250|66
20110605-0023414|0023414|2011-06-05|DETA200|133
20110605-0023414|0023414|2011-06-05|PURA100|151
20110605-0023414|0023414|2011-06-05|PURA250|95
20110605-0023432|0023432|2011-06-05|PURA250|118
20110605-0023449|0023449|2011-06-05|PURA200|53
20110605-0023619|0023619|2011-06-05|DETA200|61
20110605-0023619|0023619|2011-06-05|SUPA102|59
20110605-0023824|0023824|2011-06-05|SUPA104|124
20110605-0023852|0023852|2011-06-05|PURA500|200
20110605-0023991|0023991|2011-06-05|DETA800|56
20110605-0023991|0023991|2011-06-05|PURA100|62
20110605-0023991|0023991|2011-06-05|PURA250|57
20110606-0023324|0023324|2011-06-06|DETA100|197
20110606-0023324|0023324|2011-06-06|PURA100|201
20110606-0023324|0023324|2011-06-06|SUPA101|201
20110606-0023339|0023339|2011-06-06|PURA100|47
20110606-0023725|0023725|2011-06-06|PURA100|46
20110606-0023725|0023725|2011-06-06|PURA250|44
20110606-0023737|0023737|2011-06-06|SUPA104|18
20110606-0023947|0023947|2011-06-06|DETA100|127
20110606-0023947|0023947|2011-06-06|SUPA101|136
20110606-0024080|0024080|2011-06-06|PURA250|59
20110606-0024080|0024080|2011-06-06|SUPA104|51
20110607-0023379|0023379|2011-06-07|DETA100|68
20110607-0023379|0023379|2011-06-07|SUPA101|77
20110607-0023429|0023429|2011-06-07|PURA100|201
20110607-0023429|0023429|2011-06-07|PURA200|143
20110607-0023429|0023429|2011-06-07|SUPA103|149
20110607-0023452|0023452|2011-06-07|PURA100|230
20110607-0023452|0023452|2011-06-07|PURA250|199
20110607-0023583|0023583|2011-06-07|DETA200|51
20110607-0023583|0023583|2011-06-07|SUPA101|63
20110607-0023692|0023692|2011-06-07|DETA100|202
20110607-0023692|0023692|2011-06-07|PURA250|203
20110607-0023692|0023692|2011-06-07|SUPA101|226
20110607-0023748|0023748|2011-06-07|DETA200|20
20110607-0023748|0023748|2011-06-07|SUPA102|22
20110607-0023887|0023887|2011-06-07|PURA250|228
20110607-0023977|0023977|2011-06-07|DETA200|172
20110607-0023977|0023977|2011-06-07|PURA100|199
20110607-0023977|0023977|2011-06-07|SUPA104|163
20110607-0024093|0024093|2011-06-07|PURA100|66
20110607-0024093|0024093|2011-06-07|SUPA101|60
20110608-0023315|0023315|2011-06-08|PURA100|123
20110608-0023315|0023315|2011-06-08|PURA500|130
20110608-0023315|0023315|2011-06-08|SUPA101|110
20110608-0023592|0023592|2011-06-08|PURA100|5
20110608-0023687|0023687|2011-06-08|PURA100|248
20110608-0023687|0023687|2011-06-08|PURA500|226
20110608-0023753|0023753|2011-06-08|PURA100|259
20110608-0023789|0023789|2011-06-08|PURA100|56
20110608-0023789|0023789|2011-06-08|PURA200|49
20110608-0023946|0023946|2011-06-08|PURA100|187
20110609-0023426|0023426|2011-06-09|DETA800|185
20110609-0023426|0023426|2011-06-09|PURA500|193
20110609-0023426|0023426|2011-06-09|SUPA101|178
20110609-0023488|0023488|2011-06-09|DETA100|125
20110609-0023488|0023488|2011-06-09|SUPA101|141
20110609-0023572|0023572|2011-06-09|PURA500|90
20110609-0023572|0023572|2011-06-09|SUPA101|75
20110609-0023572|0023572|2011-06-09|SUPA105|61
20110609-0023596|0023596|2011-06-09|PURA200|80
